circunscribir|circunscribo|circunscribes|circunscribe|circunscribimos|circunscribís|circunscriben|circunscribía|circunscribías|circunscribía|circunscribíamos|circunscribíais|circunscribían|circunscribí|circunscribiste|circunscribió|circunscribimos|circunscribisteis|circunscribieron|circunscribiré|circunscribirás|circunscribirá|circunscribiremos|circunscribiréis|circunscribirán|circunscriba|circunscribas|circunscriba|circunscribamos|circunscribáis|circunscriban|circunscribiere|circunscribieres|circunscribiere|circunscribiéremos|circunscribiereis|circunscribieren|circunscribiera|circunscribieras|circunscribiera|circunscribiéramos|circunscribierais|circunscribieran|circunscribiese|circunscribieses|circunscribiese|circunscribiésemos|circunscribieseis|circunscribiesen|circunscribiría|circunscribirías|circunscribiría|circunscribiríamos|circunscribiríais|circunscribirían
cocer|cuezo|cueces|cuece|cocemos|cocéis|cuecen|cocía|cocías|cocía|cocíamos|cocíais|cocían|cocí|cociste|coció|cocimos|cocisteis|cocieron|coceré|cocerás|cocerá|coceremos|coceréis|cocerán|cueza|cuezas|cueza|cozamos|cozáis|cuezan|cociere|cocieres|cociere|cociéremos|cociereis|cocieren|cociera|cocieras|cociera|cociéramos|cocierais|cocieran|cociese|cocieses|cociese|cociésemos|cocieseis|cociesen|cocería|cocerías|cocería|coceríamos|coceríais|cocerían
colar|cuelo|cuelas|cuela|colamos|coláis|cuelan|colaba|colabas|colaba|colábamos|colabais|colaban|colé|colaste|coló|colamos|colasteis|colaron|colaré|colarás|colará|colaremos|colaréis|colarán|cuele|cueles|cuele|colemos|coléis|cuelen|colare|colares|colare|coláremos|colareis|colaren|colara|colaras|colara|coláramos|colarais|colaran|colase|colases|colase|colásemos|colaseis|colasen|colaría|colarías|colaría|colaríamos|colaríais|colarían
colegir|colijo|coliges|colige|colegimos|colegís|coligen|colegía|colegías|colegía|colegíamos|colegíais|colegían|colegí|colegiste|coligió|colegimos|colegisteis|coligieron|colegiré|colegirás|colegirá|colegiremos|colegiréis|colegirán|colija|colijas|colija|colijamos|colijáis|colijan|coligiere|coligieres|coligiere|coligiéremos|coligiereis|coligieren|coligiera|coligieras|coligiera|coligiéramos|coligierais|coligieran|coligiese|coligieses|coligiese|coligiésemos|coligieseis|coligiesen|colegiría|colegirías|colegiría|colegiríamos|colegiríais|colegirían
colgar|cuelgo|cuelgas|cuelga|colgamos|colgáis|cuelgan|colgaba|colgabas|colgaba|colgábamos|colgabais|colgaban|colgué|colgaste|colgó|colgamos|colgasteis|colgaron|colgaré|colgarás|colgará|colgaremos|colgaréis|colgarán|cuelgue|cuelgues|cuelgue|colguemos|colguéis|cuelgen|colgare|colgares|colgare|colgáremos|colgareis|colgaren|colgara|colgaras|colgara|colgáramos|colgarais|colgaran|colgase|colgases|colgase|colgásemos|colgaseis|colgasen|colgaría|colgarías|colgaría|colgaríamos|colgaríais|colgarían
comenzar|comienzo|comienzas|comienza|comenzamos|comenzáis|comienzan|comenzaba|comenzabas|comenzaba|comenzábamos|comenzabais|comenzaban|comencé|comenzaste|comenzó|comenzamos|comenzasteis|comenzaron|comenzaré|comenzarás|comenzará|comenzaremos|comenzaréis|comenzarán|comience|comiences|comience|comencemos|comencéis|comiencen|comenzare|comenzares|comenzare|comenzáremos|comenzareis|comenzaren|comenzara|comenzaras|comenzara|comenzáramos|comenzarais|comenzaran|comenzase|comenzases|comenzase|comenzásemos|comenzaseis|comenzasen|comenzaría|comenzarías|comenzaría|comenzaríamos|comenzaríais|comenzarían
compadecer|compadezco|compadeces|compadece|compadecemos|compadecéis|compadecen|compadecía|compadecías|compadecía|compadecíamos|compadecíais|compadecían|compadecí|compadeciste|compadeció|compadecimos|compadecisteis|compadecieron|compadeceré|compadecerás|compadecerá|compadeceremos|compadeceréis|compadecerán|compadezca|compadezcas|compadezca|compadezcamos|compadezcáis|compadezcan|compadeciere|compadecieres|compadeciere|compadeciéremos|compadeciereis|compadecieren|compadeciera|compadecieras|compadeciera|compadeciéramos|compadecierais|compadecieran|compadeciese|compadecieses|compadeciese|compadeciésemos|compadecieseis|compadeciesen|compadecería|compadecerías|compadecería|compadeceríamos|compadeceríais|compadecerían
comparecer|comparezco|compareces|comparece|comparecemos|comparecéis|comparecen|comparecía|comparecías|comparecía|comparecíamos|comparecíais|comparecían|comparecí|compareciste|compareció|comparecimos|comparecisteis|comparecieron|compareceré|comparecerás|comparecerá|compareceremos|compareceréis|comparecerán|comparezca|comparezcas|comparezca|comparezcamos|comparezcáis|comparezcan|compareciere|comparecieres|compareciere|compareciéremos|compareciereis|comparecieren|compareciera|comparecieras|compareciera|compareciéramos|comparecierais|comparecieran|compareciese|comparecieses|compareciese|compareciésemos|comparecieseis|compareciesen|comparecería|comparecerías|comparecería|compareceríamos|compareceríais|comparecerían
competir|compito|compites|compite|competimos|competís|compiten|competía|competías|competía|competíamos|competíais|competían|competí|competiste|compitió|competimos|competisteis|compitieron|competiré|competirás|competirá|competiremos|competiréis|competirán|compita|compitas|compita|compitamos|compitáis|compitan|compitiere|compitieres|compitiere|compitiéremos|compitiereis|compitieren|compitiera|compitieras|compitiera|compitiéramos|compitierais|compitieran|compitiese|compitieses|compitiese|compitiésemos|compitieseis|compitiesen|competiría|competirías|competiría|competiríamos|competiríais|competirían
componer|compongo|compones|compone|componemos|componéis|componen|componía|componías|componía|componíamos|componíais|componían|compuse|compusiste|compuso|compusimos|compusisteis|compusieron|compondré|compondrás|compondrá|compondremos|compondréis|compondrán|componga|compongas|componga|compongamos|compongáis|compongan|compusiere|compusieres|compusiere|compusiéremos|compusiereis|compusieren|compusiera|compusieras|compusiera|compusiéramos|compusierais|compusieran|compusiese|compusieses|compusiese|compusiésemos|compusieseis|compusiesen|compondría|compondrías|compondría|compondríamos|compondríais|compondrían
comprobar|compruebo|compruebas|comprueba|comprobamos|comprobáis|comprueban|comprobaba|comprobabas|comprobaba|comprobábamos|comprobabais|comprobaban|comprobé|comprobaste|comprobó|comprobamos|comprobasteis|comprobaron|comprobaré|comprobarás|comprobará|comprobaremos|comprobaréis|comprobarán|compruebe|compruebes|compruebe|comprobemos|comprobéis|comprueben|comprobare|comprobares|comprobare|comprobáremos|comprobareis|comprobaren|comprobara|comprobaras|comprobara|comprobáramos|comprobarais|comprobaran|comprobase|comprobases|comprobase|comprobásemos|comprobaseis|comprobasen|comprobaría|comprobarías|comprobaría|comprobaríamos|comprobaríais|comprobarían
concebir|concibo|concibes|concibe|concebimos|concebís|conciben|concebía|concebías|concebía|concebíamos|concebíais|concebían|concebí|concebiste|concibió|concebimos|concebisteis|concibieron|concebiré|concebirás|concebirá|concebiremos|concebiréis|concebirán|conciba|concibas|conciba|concibamos|concibáis|conciban|concibiere|concibieres|concibiere|concibiéremos|concibiereis|concibieren|concibiera|concibieras|concibiera|concibiéramos|concibierais|concibieran|concibiese|concibieses|concibiese|concibiésemos|concibieseis|concibiesen|concebiría|concebirías|concebiría|concebiríamos|concebiríais|concebirían
concertar|concierto|conciertas|concierta|concertamos|concertáis|conciertan|concertaba|concertabas|concertaba|concertábamos|concertabais|concertaban|concerté|concertaste|concertó|concertamos|concertasteis|concertaron|concertaré|concertarás|concertará|concertaremos|concertaréis|concertarán|concierte|conciertes|concierte|concertemos|concertéis|concierten|concertare|concertares|concertare|concertáremos|concertareis|concertaren|concertara|concertaras|concertara|concertáramos|concertarais|concertaran|concertase|concertases|concertase|concertásemos|concertaseis|concertasen|concertaría|concertarías|concertaría|concertaríamos|concertaríais|concertarían
concordar|concuerdo|concuerdas|concuerda|concordamos|concordáis|concuerdan|concordaba|concordabas|concordaba|concordábamos|concordabais|concordaban|concordé|concordaste|concordó|concordamos|concordasteis|concordaron|concordaré|concordarás|concordará|concordaremos|concordaréis|concordarán|concuerde|concuerdes|concuerde|concordemos|concordéis|concuerden|concordare|concordares|concordare|concordáremos|concordareis|concordaren|concordara|concordaras|concordara|concordáramos|concordarais|concordaran|concordase|concordases|concordase|concordásemos|concordaseis|concordasen|concordaría|concordarías|concordaría|concordaríamos|concordaríais|concordarían
conducir|conduzco|conduces|conduce|conducimos|conducís|conducen|conducía|conducías|conducía|conducíamos|conducíais|conducían|conduje|condujiste|condujo|condujimos|condujisteis|condujeron|conduciré|conducirás|conducirá|conduciremos|conduciréis|conducirán|conduzca|conduzcas|conduzca|conduzcamos|conduzcáis|conduzcan|condujere|condujeres|condujere|condujéremos|condujereis|condujeren|condujera|condujeras|condujera|condujéramos|condujerais|condujeran|condujese|condujeses|condujese|condujésemos|condujeseis|condujesen|conduciría|conducirías|conduciría|conduciríamos|conduciríais|conducirían
conferir|confiero|confieres|confiere|conferimos|conferís|confieren|confería|conferías|confería|conferíamos|conferíais|conferían|conferí|conferiste|confirió|conferimos|conferisteis|confirieron|conferiré|conferirás|conferirá|conferiremos|conferiréis|conferirán|confiera|confieras|confiera|confiramos|confiráis|confieran|confiriere|confirieres|confiriere|confiriéremos|confiriereis|confirieren|confiriera|confirieras|confiriera|confiriéramos|confirierais|confirieran|confiriese|confirieses|confiriese|confiriésemos|confirieseis|confiriesen|conferiría|conferirías|conferiría|conferiríamos|conferiríais|conferirían
confesar|confieso|confiesas|confiesa|confesamos|confesáis|confiesan|confesaba|confesabas|confesaba|confesábamos|confesabais|confesaban|confesé|confesaste|confesó|confesamos|confesasteis|confesaron|confesaré|confesarás|confesará|confesaremos|confesaréis|confesarán|confiese|confieses|confiese|confesemos|confeséis|confiesen|confesare|confesares|confesare|confesáremos|confesareis|confesaren|confesara|confesaras|confesara|confesáramos|confesarais|confesaran|confesase|confesases|confesase|confesásemos|confesaseis|confesasen|confesaría|confesarías|confesaría|confesaríamos|confesaríais|confesarían
conmover|conmuevo|conmueves|conmueve|conmovemos|conmovéis|conmueven|conmovía|conmovías|conmovía|conmovíamos|conmovíais|conmovían|conmoví|conmoviste|conmovió|conmovimos|conmovisteis|conmovieron|conmoveré|conmoverás|conmoverá|conmoveremos|conmoveréis|conmoverán|conmueva|conmuevas|conmueva|conmovamos|conmováis|conmuevan|conmoviere|conmovieres|conmoviere|conmoviéremos|conmoviereis|conmovieren|conmoviera|conmovieras|conmoviera|conmoviéramos|conmovierais|conmovieran|conmoviese|conmovieses|conmoviese|conmoviésemos|conmovieseis|conmoviesen|conmovería|conmoverías|conmovería|conmoveríamos|conmoveríais|conmoverían
conocer|conozco|conoces|conoce|conocemos|conocéis|conocen|conocía|conocías|conocía|conocíamos|conocíais|conocían|conocí|conociste|conoció|conocimos|conocisteis|conocieron|conoceré|conocerás|conocerá|conoceremos|conoceréis|conocerán|conozca|conozcas|conozca|conozcamos|conozcáis|conozcan|conociere|conocieres|conociere|conociéremos|conociereis|conocieren|conociera|conocieras|conociera|conociéramos|conocierais|conocieran|conociese|conocieses|conociese|conociésemos|conocieseis|conociesen|conocería|conocerías|conocería|conoceríamos|conoceríais|conocerían
conseguir|consigo|consigues|consigue|conseguimos|conseguís|consiguen|conseguía|conseguías|conseguía|conseguíamos|conseguíais|conseguían|conseguí|conseguiste|consiguió|conseguimos|conseguisteis|consiguieron|conseguiré|conseguirás|conseguirá|conseguiremos|conseguiréis|conseguirán|consiga|consigas|consiga|consigamos|consigáis|consigan|consiguiere|consiguieres|consiguiere|consiguiéremos|consiguiereis|consiguieren|consiguiera|consiguieras|consiguiera|consiguiéramos|consiguierais|consiguieran|consiguiese|consiguieses|consiguiese|consiguiésemos|consiguieseis|consiguiesen|conseguiría|conseguirías|conseguiría|conseguiríamos|conseguiríais|conseguirían
consentir|consiento|consientes|consiente|consentimos|consentís|consienten|consentía|consentías|consentía|consentíamos|consentíais|consentían|consentí|consentiste|consintió|consentimos|consentisteis|consintieron|consentiré|consentirás|consentirá|consentiremos|consentiréis|consentirán|consienta|consientas|consienta|consintamos|consintáis|consientan|consintiere|consintieres|consintiere|consintiéremos|consintiereis|consintieren|consintiera|consintieras|consintiera|consintiéramos|consintierais|consintieran|consintiese|consintieses|consintiese|consintiésemos|consintieseis|consintiesen|consentiría|consentirías|consentiría|consentiríamos|consentiríais|consentirían
consolar|consuelo|consuelas|consuela|consolamos|consoláis|consuelan|consolaba|consolabas|consolaba|consolábamos|consolabais|consolaban|consolé|consolaste|consoló|consolamos|consolasteis|consolaron|consolaré|consolarás|consolará|consolaremos|consolaréis|consolarán|consuele|consueles|consuele|consolemos|consoléis|consuelen|consolare|consolares|consolare|consoláremos|consolareis|consolaren|consolara|consolaras|consolara|consoláramos|consolarais|consolaran|consolase|consolases|consolase|consolásemos|consolaseis|consolasen|consolaría|consolarías|consolaría|consolaríamos|consolaríais|consolarían
constreñir|constriño|constriñes|constriñe|constreñimos|constreñís|constriñen|constreñía|constreñías|constreñía|constreñíamos|constreñíais|constreñían|constreñí|constreñiste|constriñó|constreñimos|constreñisteis|constriñeron|constreñiré|constreñirás|constreñirá|constreñiremos|constreñiréis|constreñirán|constriña|constriñas|constriña|constriñamos|constriñáis|constriñan|constriñere|constriñeres|constriñere|constriñéremos|constriñereis|constriñeren|constriñera|constriñeras|constriñera|constriñéramos|constriñerais|constriñeran|constriñese|constriñeses|constriñese|constriñésemos|constriñeseis|constriñesen|constreñiría|constreñirías|constreñiría|constreñiríamos|constreñiríais|constreñirían
contar|cuento|cuentas|cuenta|contamos|contáis|cuentan|contaba|contabas|contaba|contábamos|contabais|contaban|conté|contaste|contó|contamos|contasteis|contaron|contaré|contarás|contará|contaremos|contaréis|contarán|cuente|cuentes|cuente|contemos|contéis|cuenten|contare|contares|contare|contáremos|contareis|contaren|contara|contaras|contara|contáramos|contarais|contaran|contase|contases|contase|contásemos|contaseis|contasen|contaría|contarías|contaría|contaríamos|contaríais|contarían
contender|contiendo|contiendes|contiende|contendemos|contendéis|contienden|contendía|contendías|contendía|contendíamos|contendíais|contendían|contendí|contendiste|contendió|contendimos|contendisteis|contendieron|contenderé|contenderás|contenderá|contenderemos|contenderéis|contenderán|contienda|contiendas|contienda|contendamos|contendáis|contiendan|contendiere|contendieres|contendiere|contendiéremos|contendiereis|contendieren|contendiera|contendieras|contendiera|contendiéramos|contendierais|contendieran|contendiese|contendieses|contendiese|contendiésemos|contendieseis|contendiesen|contendería|contenderías|contendería|contenderíamos|contenderíais|contenderían
contener|contengo|contienes|contiene|contenemos|contenéis|contienen|contenía|contenías|contenía|conteníamos|conteníais|contenían|contuve|contuviste|contuvo|contuvimos|contuvisteis|contuvieron|contendré|contendrás|contendrá|contendremos|contendréis|contendrán|contenga|contengas|contenga|contengamos|contengáis|contengan|contuviere|contuvieres|contuviere|contuviéremos|contuviereis|contuvieren|contuviera|contuvieras|contuviera|contuviéramos|contuvierais|contuvieran|contuviese|contuvieses|contuviese|contuviésemos|contuvieseis|contuviesen|contendría|contendrías|contendría|contendríamos|contendríais|contendrían
contradecir|contradigo|contradices|contradice|contradecimos|contradecís|contradicen|contradecía|contradecías|contradecía|contradecíamos|contradecíais|contradecían|contradije|contradijiste|contradijo|contradijimos|contradijisteis|contradijeron|contradiré|contradirás|contradirá|contradiremos|contradiréis|contradirán|contradiga|contradigas|contradiga|contradigamos|contradigáis|contradigan|contradijere|contradijeres|contradijere|contradijéremos|contradijereis|contradijeren|contradijera|contradijeras|contradijera|contradijéramos|contradijerais|contradijeran|contradijese|contradijeses|contradijese|contradijésemos|contradijeseis|contradijesen|contradiría|contradirías|contradiría|contradiríamos|contradiríais|contradirían
contraer|contraigo|contraes|contrae|contraemos|contraéis|contraen|contraía|contraías|contraía|contraíamos|contraíais|contraían|contraje|contrajiste|contrajo|contrajimos|contrajisteis|contrajeron|contraeré|contraerás|contraerá|contraeremos|contraeréis|contraerán|contraiga|contraigas|contraiga|contraigamos|contraigáis|contraigan|contrajere|contrajeres|contrajere|contrajéremos|contrajereis|contrajeren|contrajera|contrajeras|contrajera|contrajéramos|contrajerais|contrajeran|contrajese|contrajeses|contrajese|contrajésemos|contrajeseis|contrajesen|contraería|contraerías|contraería|contraeríamos|contraeríais|contraerían
contravenir|contravengo|contravienes|contraviene|contravenimos|contravenís|contravienen|contravenía|contravenías|contravenía|contraveníamos|contraveníais|contravenían|contravine|contraviniste|contravino|contravinimos|contravinisteis|contravinieron|contravendré|contravendrás|contravendrá|contravendremos|contravendréis|contravendrán|contravenga|contravengas|contravenga|contravengamos|contravengáis|contravengan|contraviniere|contravinieres|contraviniere|contraviniéremos|contraviniereis|contravinieren|contraviniera|contravinieras|contraviniera|contraviniéramos|contravinierais|contravinieran|contraviniese|contravinieses|contraviniese|contraviniésemos|contravinieseis|contraviniesen|contravendría|contravendrías|contravendría|contravendríamos|contravendríais|contravendrían
